ID da Venda,Data da Venda,Preço,Preço Original,Desconto Aplicado,Produto,Categoria,Marca,Canal de Venda,Região,Nome do Funcionário,Quantidade de Vendas,Quantidade em Estoque,Avaliação
V098317,2024-11-18,236.82,300.64,63.82,Memória RAM,Componentes,Intel,Loja Física,Centro-Oeste,Eduardo Rocha,49,88,3.7
V098318,2024-01-19,1352.21,1547.65,195.44,Smartphone,Eletrônicos,LG,Venda Direta,Centro-Oeste,Eduardo Rocha,62,22,4.5
V098319,2025-02-04,480.41,533.26,52.85,Dock Station,Periféricos,HP,E-commerce,Sul,Eduardo Rocha,14,76,1.4
V098320,2024-02-06,529.12,746.36,217.24,Fonte de Alimentação,Componentes,NVIDIA,Marketplace,Sul,Daniela Souza,12,128,4.2
V098321,2023-01-28,221.16,273.83,52.67,Dock Station,Periféricos,Logitech,Loja Física,Nordeste,Daniela Souza,7,66,2.3
V098322,2023-11-25,1064.07,1324.23,260.16,Placa Mãe,Componentes,Intel,Venda Direta,Centro-Oeste,Fernanda Alves,66,25,4.2
V098323,2023-08-30,534.6,696.29,161.69,Câmera,Áudio e Vídeo,Bose,Marketplace,Sul,Ana Costa,46,200,2.6
V098324,2024-02-17,1414.92,1760.37,345.45,Monitor,Periféricos,Multilaser,Venda Direta,Sudeste,Daniela Souza,85,128,1.9
V098325,2023-10-05,191.93,248.16,56.23,Lâmpada Inteligente,Eletrônicos,LG,E-commerce,Sudeste,Fernanda Alves,88,60,2.2
V098326,2024-02-21,167.98,175.37,7.39,Adaptador Bluetooth,Acessórios,Baseus,Venda Direta,Centro-Oeste,Carlos Silva,76,116,5.0
V098327,2023-09-26,411.32,449.73,38.41,Câmera,Áudio e Vídeo,Sony,Loja Física,Norte,Bruno Lima,21,56,3.1
V098328,2023-09-26,349.48,356.69,7.21,Ring Light,Acessórios,Genérico,Marketplace,Nordeste,Carlos Silva,25,136,4.7
V098329,2024-01-03,2396.95,3114.76,717.81,Tablet,Eletrônicos,Xiaomi,Loja Física,Nordeste,Ana Costa,5,95,2.7
V098330,2024-01-15,854.23,1027.43,173.2,Monitor,Periféricos,Dell,E-commerce,Centro-Oeste,Bruno Lima,35,16,4.9
V098331,2024-10-01,391.31,468.98,77.67,Scanner,Periféricos,HP,Loja Física,Centro-Oeste,Fernanda Alves,88,49,2.4
V098332,2023-08-30,154.22,200.5,46.28,Roteador,Rede,Cisco,E-commerce,Norte,Fernanda Alves,39,47,4.2
V098333,2024-06-21,3511.26,4350.57,839.31,Processador,Componentes,Intel,E-commerce,Centro-Oeste,Fernanda Alves,7,53,4.1
V098334,2024-12-13,901.24,1001.82,100.58,Memória RAM,Componentes,AMD,Venda Direta,Norte,Daniela Souza,25,153,1.7
V098335,2024-10-07,138.06,157.64,19.58,Tripé,Acessórios,Baseus,Loja Física,Centro-Oeste,Bruno Lima,49,93,4.7
V098336,2024-07-21,159.26,172.32,13.06,Teclado,Periféricos,HP,Venda Direta,Sul,Daniela Souza,40,56,2.7
V098337,2024-12-02,6174.07,8094.67,1920.6,Processador,Componentes,NVIDIA,E-commerce,Sul,Carlos Silva,62,23,4.3
V098338,2024-02-27,1259.33,1501.25,241.92,Monitor,Periféricos,Logitech,E-commerce,Sudeste,Ana Costa,75,21,2.4
V098339,2025-04-12,125.77,166.39,40.62,Teclado,Periféricos,HP,Marketplace,Sudeste,Eduardo Rocha,49,44,4.7
V098340,2025-02-27,4743.62,6615.46,1871.84,Tablet,Eletrônicos,Samsung,Loja Física,Sudeste,Eduardo Rocha,9,91,4.7
V098341,2025-03-15,314.12,430.16,116.04,Gabinete,Componentes,NVIDIA,Venda Direta,Sul,Daniela Souza,69,8,3.0
V098342,2024-06-23,164.7,204.73,40.03,Hub USB,Acessórios,Anker,Loja Física,Nordeste,Eduardo Rocha,47,148,2.2
V098343,2023-05-28,141.69,164.43,22.74,Switch de Rede,Rede,TP-Link,Loja Física,Norte,Eduardo Rocha,27,119,2.5
V098344,2024-06-18,603.51,604.22,0.71,TV Box,Áudio e Vídeo,JBL,E-commerce,Sudeste,Bruno Lima,30,133,1.3
V098345,2024-09-04,104.51,142.99,38.48,Mouse,Periféricos,Dell,Marketplace,Sul,Ana Costa,99,106,4.6
V098346,2023-05-27,440.6,541.69,101.09,Carregador Portátil,Acessórios,Baseus,E-commerce,Centro-Oeste,Daniela Souza,94,128,3.5
V098347,2024-08-13,1340.59,1653.2,312.61,Smartwatch,Eletrônicos,LG,E-commerce,Sudeste,Daniela Souza,16,124,4.2
V098348,2023-07-12,91.5,123.4,31.9,Switch de Rede,Rede,Cisco,Venda Direta,Nordeste,Daniela Souza,46,127,2.7
V098349,2023-11-28,198.32,234.5,36.18,Carregador Portátil,Acessórios,Baseus,E-commerce,Nordeste,Eduardo Rocha,65,159,1.9
V098350,2024-08-14,2478.55,3200.67,722.12,Smartphone,Eletrônicos,LG,Loja Física,Sudeste,Ana Costa,90,115,1.8
V098351,2023-10-22,5896.58,7569.03,1672.45,Tablet,Eletrônicos,LG,E-commerce,Sul,Carlos Silva,63,181,3.6
V098352,2023-05-12,928.41,1185.2,256.79,Dock Station,Periféricos,Dell,Venda Direta,Nordeste,Eduardo Rocha,13,123,3.1
V098353,2025-03-12,344.78,349.9,5.12,Fone de Ouvido,Áudio e Vídeo,Sony,Marketplace,Norte,Eduardo Rocha,40,76,3.2
V098354,2024-09-23,5582.86,7657.66,2074.8,Smartphone,Eletrônicos,Apple,Marketplace,Norte,Daniela Souza,34,77,1.9
V098355,2024-10-17,6469.56,6832.19,362.63,Placa de Vídeo,Componentes,Corsair,Marketplace,Nordeste,Carlos Silva,95,155,3.0
V098356,2024-12-30,936.66,1167.37,230.71,TV Box,Áudio e Vídeo,Bose,Venda Direta,Centro-Oeste,Daniela Souza,21,191,1.7
V098357,2024-03-30,123.83,134.46,10.63,Pen Drive,Armazenamento,SanDisk,Venda Direta,Sudeste,Ana Costa,4,100,3.3
V098358,2024-08-19,855.19,1064.86,209.67,TV Box,Áudio e Vídeo,Philips,Loja Física,Norte,Ana Costa,12,175,2.3
V098359,2023-06-17,311.8,366.73,54.93,Estabilizador,Componentes,NVIDIA,E-commerce,Centro-Oeste,Bruno Lima,42,193,2.0
V098360,2023-11-02,180.77,243.85,63.08,Cooler,Componentes,AMD,E-commerce,Sudeste,Fernanda Alves,36,96,1.4
V098361,2024-03-28,486.42,692.64,206.22,Scanner,Periféricos,Multilaser,Marketplace,Centro-Oeste,Eduardo Rocha,2,93,2.2
V098362,2024-03-29,104.09,104.31,0.22,Estabilizador,Componentes,NVIDIA,E-commerce,Sul,Eduardo Rocha,40,121,2.0
V098363,2024-09-29,260.4,271.39,10.99,Carregador Portátil,Acessórios,Baseus,Loja Física,Norte,Bruno Lima,81,140,2.2
V098364,2024-11-29,609.34,670.31,60.97,Estabilizador,Componentes,NVIDIA,Marketplace,Centro-Oeste,Daniela Souza,36,121,2.3
V098365,2024-12-10,256.67,280.42,23.75,Estabilizador,Componentes,Intel,E-commerce,Nordeste,Bruno Lima,79,177,1.7
V098366,2023-12-21,377.66,497.97,120.31,Scanner,Periféricos,Multilaser,E-commerce,Nordeste,Eduardo Rocha,43,46,1.3
V098367,2023-02-24,59.28,64.38,5.1,Lâmpada Inteligente,Eletrônicos,Samsung,E-commerce,Norte,Eduardo Rocha,36,57,1.4
V098368,2023-05-07,416.97,487.46,70.49,Placa Mãe,Componentes,Corsair,Marketplace,Centro-Oeste,Daniela Souza,1,124,1.5
V098369,2025-02-11,164.62,165.85,1.23,Adaptador Bluetooth,Acessórios,Genérico,E-commerce,Sul,Bruno Lima,1,146,1.9
V098370,2023-10-21,5172.39,6895.54,1723.15,Tablet,Eletrônicos,Apple,Venda Direta,Nordeste,Ana Costa,33,122,5.0
V098371,2024-11-27,788.18,843.15,54.97,Placa Mãe,Componentes,Corsair,Venda Direta,Nordeste,Ana Costa,31,95,1.8
V098372,2023-05-26,1470.42,1756.12,285.7,Notebook,Informática,Acer,Loja Física,Nordeste,Fernanda Alves,4,55,4.7
V098373,2024-09-20,60.05,77.71,17.66,Mouse,Periféricos,HP,E-commerce,Sul,Ana Costa,72,31,1.6
V098374,2024-01-09,441.01,566.67,125.66,Tripé,Acessórios,Baseus,Loja Física,Centro-Oeste,Daniela Souza,99,66,3.8
V098375,2023-08-06,176.27,177.09,0.82,Pen Drive,Armazenamento,Seagate,Venda Direta,Centro-Oeste,Fernanda Alves,72,88,2.3
V098376,2023-04-07,427.9,562.4,134.5,Fone de Ouvido,Áudio e Vídeo,Bose,Marketplace,Nordeste,Daniela Souza,100,97,2.4
V098377,2024-02-10,498.97,578.61,79.64,Fone de Ouvido,Áudio e Vídeo,JBL,Marketplace,Centro-Oeste,Eduardo Rocha,17,122,2.6
V098378,2023-02-25,212.78,264.64,51.86,Roteador,Rede,Ubiquiti,E-commerce,Sudeste,Eduardo Rocha,19,14,3.3
V098379,2025-02-05,392.19,493.8,101.61,Memória RAM,Componentes,AMD,E-commerce,Sudeste,Eduardo Rocha,54,63,1.0
V098380,2024-04-14,325.84,343.0,17.16,Gabinete,Componentes,Corsair,Venda Direta,Nordeste,Eduardo Rocha,71,137,1.8
V098381,2023-12-19,4285.97,5194.27,908.3,Processador,Componentes,Corsair,Venda Direta,Sudeste,Fernanda Alves,12,69,4.5
V098382,2023-10-17,187.64,203.45,15.81,Teclado,Periféricos,HP,E-commerce,Norte,Eduardo Rocha,22,65,4.2
V098383,2023-10-02,803.71,860.66,56.95,Roteador,Rede,Cisco,E-commerce,Sudeste,Eduardo Rocha,88,85,2.9
V098384,2024-09-06,52.44,60.82,8.38,Adaptador Bluetooth,Acessórios,Baseus,Venda Direta,Nordeste,Carlos Silva,4,40,3.2
V098385,2024-02-13,936.06,1298.27,362.21,Memória RAM,Componentes,Corsair,Venda Direta,Sudeste,Carlos Silva,71,161,1.8
V098386,2024-09-01,2713.73,3216.83,503.1,Placa de Vídeo,Componentes,Intel,Marketplace,Sul,Fernanda Alves,37,32,2.8
V098387,2024-02-28,861.1,976.16,115.06,Scanner,Periféricos,HP,Marketplace,Sudeste,Daniela Souza,37,120,4.4
V098388,2025-02-15,186.79,212.18,25.39,Cooler,Componentes,Corsair,Loja Física,Sul,Carlos Silva,10,27,1.5
V098389,2024-03-28,768.07,1083.61,315.54,Roteador,Rede,D-Link,Loja Física,Norte,Daniela Souza,84,92,2.5
V098390,2024-04-01,205.24,260.04,54.8,Carregador Portátil,Acessórios,Anker,Venda Direta,Nordeste,Ana Costa,35,118,1.3
V098391,2024-02-29,84.02,102.17,18.15,Gabinete,Componentes,AMD,E-commerce,Sudeste,Eduardo Rocha,3,117,4.4
V098392,2024-09-22,270.99,298.74,27.75,Scanner,Periféricos,Multilaser,Venda Direta,Sudeste,Fernanda Alves,84,103,3.5
V098393,2024-01-25,1506.69,1605.26,98.57,Placa de Vídeo,Componentes,NVIDIA,Venda Direta,Sul,Fernanda Alves,4,17,3.8
V098394,2024-06-17,1615.96,2130.6,514.64,Smartphone,Eletrônicos,Apple,E-commerce,Nordeste,Carlos Silva,70,129,2.5
V098395,2024-03-12,348.28,491.25,142.97,Controle de Videogame,Acessórios,Belkin,Marketplace,Norte,Daniela Souza,64,92,1.4
V098396,2023-04-19,230.42,273.95,43.53,Carregador Portátil,Acessórios,Anker,E-commerce,Sul,Carlos Silva,9,20,4.7
V098397,2024-11-26,179.64,182.11,2.47,Cooler,Componentes,NVIDIA,Marketplace,Sul,Eduardo Rocha,34,151,2.1
V098398,2024-12-10,549.6,691.18,141.58,Fonte de Alimentação,Componentes,Corsair,E-commerce,Nordeste,Carlos Silva,40,176,4.2
V098399,2023-02-06,132.44,134.08,1.64,Microfone,Áudio e Vídeo,Philips,Marketplace,Norte,Daniela Souza,38,27,3.0
V098400,2024-02-27,377.83,500.97,123.14,Dock Station,Periféricos,Multilaser,E-commerce,Norte,Bruno Lima,26,182,1.6
V098401,2024-07-04,1326.75,1329.28,2.53,Smartwatch,Eletrônicos,Apple,Loja Física,Nordeste,Ana Costa,71,100,1.7
V098402,2023-08-05,635.12,723.27,88.15,SSD,Armazenamento,Western Digital,E-commerce,Sudeste,Eduardo Rocha,83,134,3.5
V098403,2023-07-08,404.84,564.59,159.75,TV Box,Áudio e Vídeo,Philips,Venda Direta,Norte,Fernanda Alves,54,81,1.7
V098404,2024-02-11,505.1,507.48,2.38,Fonte de Alimentação,Componentes,Corsair,Loja Física,Centro-Oeste,Bruno Lima,12,108,3.1
V098405,2023-11-09,298.07,405.98,107.91,Caixa de Som,Áudio e Vídeo,JBL,Marketplace,Centro-Oeste,Bruno Lima,33,183,1.7
V098406,2024-08-24,150.84,157.53,6.69,Controle de Videogame,Acessórios,Anker,Loja Física,Nordeste,Bruno Lima,7,162,4.8
V098407,2024-09-16,1042.59,1167.25,124.66,Placa Mãe,Componentes,Intel,Loja Física,Sudeste,Fernanda Alves,25,46,2.6
V098408,2024-11-02,181.3,233.06,51.76,Ring Light,Acessórios,Baseus,Marketplace,Nordeste,Bruno Lima,25,195,3.9
V098409,2023-01-02,472.19,541.13,68.94,Controle de Videogame,Acessórios,Baseus,Loja Física,Centro-Oeste,Ana Costa,75,123,3.7
V098410,2024-05-25,892.97,919.57,26.6,Memória RAM,Componentes,AMD,E-commerce,Sudeste,Fernanda Alves,64,200,3.9
V098411,2024-05-27,80.42,108.51,28.09,Hub USB,Acessórios,Anker,Loja Física,Sudeste,Carlos Silva,86,99,2.7
V098412,2025-02-02,191.1,202.67,11.57,Controle de Videogame,Acessórios,Anker,Marketplace,Sul,Carlos Silva,90,167,2.2
V098413,2023-06-16,1314.03,1645.06,331.03,Placa de Vídeo,Componentes,NVIDIA,Venda Direta,Sul,Carlos Silva,13,89,2.2
V098414,2024-09-17,221.7,246.79,25.09,Webcam,Periféricos,Logitech,E-commerce,Sudeste,Carlos Silva,36,153,4.7
V098415,2023-06-26,5384.39,5981.75,597.36,Notebook,Informática,Dell,Loja Física,Nordeste,Carlos Silva,40,48,2.8
V098416,2023-12-13,499.41,540.98,41.57,Caixa de Som,Áudio e Vídeo,Sony,Venda Direta,Sul,Daniela Souza,55,157,1.7
V098417,2023-06-06,114.58,146.7,32.12,Dock Station,Periféricos,Logitech,Marketplace,Norte,Eduardo Rocha,8,181,1.4
V098418,2024-07-31,6048.89,8637.85,2588.96,Projetor,Áudio e Vídeo,Philips,Venda Direta,Sul,Ana Costa,52,75,1.3
V098419,2023-12-21,245.85,314.86,69.01,Tripé,Acessórios,Belkin,Marketplace,Sudeste,Carlos Silva,99,71,1.6
V098420,2023-01-13,176.15,221.67,45.52,Leitor de Cartão,Acessórios,Baseus,E-commerce,Nordeste,Bruno Lima,27,23,2.8
V098421,2023-07-04,93.81,106.83,13.02,Lâmpada Inteligente,Eletrônicos,Apple,E-commerce,Sudeste,Eduardo Rocha,4,109,1.2
V098422,2023-03-21,722.91,831.0,108.09,Estabilizador,Componentes,Corsair,Loja Física,Centro-Oeste,Eduardo Rocha,98,17,4.9
V098423,2024-12-01,69.11,84.53,15.42,Mouse,Periféricos,HP,Venda Direta,Centro-Oeste,Eduardo Rocha,13,193,2.7
V098424,2023-04-11,90.96,114.11,23.15,Hub USB,Acessórios,Genérico,Venda Direta,Sudeste,Ana Costa,38,187,4.3
V098425,2024-04-18,84.2,93.9,9.7,Leitor de Cartão,Acessórios,Belkin,Loja Física,Nordeste,Bruno Lima,26,187,3.6
V098426,2023-07-14,1021.99,1281.47,259.48,Smartwatch,Eletrônicos,Apple,Venda Direta,Norte,Carlos Silva,88,88,3.9
V098427,2024-10-11,1196.76,1476.33,279.57,HD Externo,Armazenamento,Kingston,Marketplace,Sul,Daniela Souza,57,29,3.8
V098428,2024-07-31,541.9,595.81,53.91,Câmera,Áudio e Vídeo,JBL,Venda Direta,Nordeste,Carlos Silva,22,31,2.0
V098429,2023-08-15,96.63,136.8,40.17,Hub USB,Acessórios,Belkin,Venda Direta,Sudeste,Ana Costa,64,41,3.9
V098430,2023-09-30,88.18,98.38,10.2,Hub USB,Acessórios,Baseus,Venda Direta,Sul,Ana Costa,79,162,3.6
V098431,2024-05-07,1423.51,1862.39,438.88,Impressora,Periféricos,Dell,Marketplace,Norte,Daniela Souza,5,141,4.1
V098432,2024-01-09,195.35,224.01,28.66,Pen Drive,Armazenamento,Kingston,Venda Direta,Norte,Carlos Silva,11,166,2.6
V098433,2024-09-11,832.67,927.74,95.07,Roteador,Rede,Ubiquiti,E-commerce,Centro-Oeste,Eduardo Rocha,22,15,4.3
V098434,2024-06-05,119.97,131.19,11.22,Cooler,Componentes,AMD,Marketplace,Sul,Carlos Silva,62,152,3.2
V098435,2025-04-01,6461.63,8407.67,1946.04,Smartphone,Eletrônicos,Xiaomi,Marketplace,Norte,Daniela Souza,33,63,3.2
V098436,2024-01-05,151.88,216.06,64.18,Lâmpada Inteligente,Eletrônicos,Samsung,E-commerce,Sul,Bruno Lima,54,30,1.2
V098437,2024-06-17,821.86,918.0,96.14,Câmera,Áudio e Vídeo,Philips,Venda Direta,Norte,Daniela Souza,36,98,4.7
V098438,2023-03-27,694.6,961.83,267.23,TV Box,Áudio e Vídeo,Philips,E-commerce,Centro-Oeste,Daniela Souza,85,117,4.6
V098439,2024-10-05,424.79,426.29,1.5,Fone de Ouvido,Áudio e Vídeo,Philips,Loja Física,Centro-Oeste,Eduardo Rocha,83,45,2.2
V098440,2023-11-10,434.06,461.04,26.98,SSD,Armazenamento,Western Digital,Marketplace,Sul,Fernanda Alves,95,91,2.5
V098441,2024-12-04,143.13,196.43,53.3,Mouse,Periféricos,Logitech,Loja Física,Nordeste,Eduardo Rocha,51,34,3.0
V098442,2023-11-08,73.3,83.04,9.74,Dock Station,Periféricos,Logitech,Marketplace,Centro-Oeste,Eduardo Rocha,29,134,1.7
V098443,2024-03-22,111.3,157.94,46.64,Hub USB,Acessórios,Belkin,Venda Direta,Norte,Fernanda Alves,85,28,4.1
V098444,2025-02-11,165.03,218.89,53.86,Ring Light,Acessórios,Anker,Venda Direta,Sul,Fernanda Alves,16,184,2.3
V098445,2024-02-15,285.4,340.46,55.06,Memória RAM,Componentes,AMD,E-commerce,Sul,Daniela Souza,57,3,3.9
V098446,2024-08-03,502.83,705.21,202.38,Monitor,Periféricos,Logitech,Venda Direta,Centro-Oeste,Carlos Silva,49,178,3.9
V098447,2023-10-11,3407.18,4753.76,1346.58,Tablet,Eletrônicos,Samsung,E-commerce,Nordeste,Fernanda Alves,83,82,2.0
V098448,2023-06-10,4905.14,6950.59,2045.45,Smartphone,Eletrônicos,Apple,E-commerce,Centro-Oeste,Daniela Souza,8,146,3.0
V098449,2025-03-30,1911.13,2266.56,355.43,Notebook,Informática,Dell,Venda Direta,Norte,Fernanda Alves,30,44,2.1
V098450,2024-08-20,423.58,488.41,64.83,Impressora,Periféricos,Multilaser,Loja Física,Sul,Bruno Lima,28,98,2.4
V098451,2025-04-21,92.09,112.96,20.87,Roteador,Rede,Ubiquiti,E-commerce,Sul,Ana Costa,26,46,1.5
V098452,2023-09-15,186.13,190.36,4.23,Pen Drive,Armazenamento,Seagate,Loja Física,Centro-Oeste,Daniela Souza,60,5,1.9
V098453,2024-11-09,916.18,1100.65,184.47,HD Externo,Armazenamento,Western Digital,Venda Direta,Sudeste,Bruno Lima,68,112,2.1
V098454,2025-01-21,113.68,154.31,40.63,Lâmpada Inteligente,Eletrônicos,Xiaomi,Marketplace,Sudeste,Eduardo Rocha,32,182,3.7
V098455,2023-04-10,163.96,211.41,47.45,Microfone,Áudio e Vídeo,Bose,E-commerce,Nordeste,Bruno Lima,44,94,4.8
V098456,2024-06-09,377.4,438.74,61.34,Smartwatch,Eletrônicos,Samsung,Venda Direta,Sul,Fernanda Alves,42,6,1.9
V098457,2025-02-20,171.81,177.07,5.26,Fone de Ouvido,Áudio e Vídeo,JBL,Marketplace,Nordeste,Ana Costa,70,144,1.8
V098458,2023-01-01,1682.97,1687.8,4.83,Placa de Vídeo,Componentes,Intel,Loja Física,Nordeste,Daniela Souza,64,165,2.1
V098459,2024-04-01,69.02,93.78,24.76,Lâmpada Inteligente,Eletrônicos,Apple,Venda Direta,Centro-Oeste,Bruno Lima,94,156,2.5
V098460,2023-10-01,454.44,466.38,11.94,Ring Light,Acessórios,Genérico,Marketplace,Sudeste,Daniela Souza,56,128,3.3
V098461,2025-02-10,5239.09,6198.1,959.01,Notebook,Informática,Dell,Loja Física,Norte,Fernanda Alves,28,189,4.8
V098462,2023-01-11,5994.75,7097.06,1102.31,Processador,Componentes,NVIDIA,Loja Física,Nordeste,Fernanda Alves,32,128,3.7
V098463,2024-06-02,1201.22,1374.43,173.21,Câmera,Áudio e Vídeo,JBL,E-commerce,Centro-Oeste,Carlos Silva,78,38,2.9
V098464,2024-03-12,555.03,609.24,54.21,Estabilizador,Componentes,Corsair,E-commerce,Centro-Oeste,Eduardo Rocha,50,104,1.3
V098465,2024-07-16,493.61,654.34,160.73,Microfone,Áudio e Vídeo,Sony,E-commerce,Centro-Oeste,Daniela Souza,44,176,3.3
V098466,2023-02-01,464.55,640.21,175.66,Fone de Ouvido,Áudio e Vídeo,Sony,Venda Direta,Sul,Carlos Silva,62,68,1.2
V098467,2024-11-18,1141.06,1160.48,19.42,Impressora,Periféricos,HP,E-commerce,Nordeste,Fernanda Alves,10,27,1.7
V098468,2024-09-06,136.88,153.62,16.74,Hub USB,Acessórios,Baseus,Venda Direta,Norte,Carlos Silva,30,141,1.2
V098469,2024-12-21,1289.28,1451.69,162.41,HD Externo,Armazenamento,Western Digital,Loja Física,Norte,Eduardo Rocha,4,95,1.9
V098470,2023-06-12,277.76,388.69,110.93,Monitor,Periféricos,HP,Marketplace,Norte,Eduardo Rocha,22,141,2.8
V098471,2023-01-11,3167.12,4491.53,1324.41,Placa de Vídeo,Componentes,AMD,Marketplace,Norte,Daniela Souza,64,154,2.2
V098472,2025-01-05,447.01,563.54,116.53,Scanner,Periféricos,Dell,Venda Direta,Sul,Carlos Silva,51,156,5.0
V098473,2024-05-27,129.34,183.38,54.04,Pen Drive,Armazenamento,SanDisk,Marketplace,Sul,Daniela Souza,6,18,1.1
V098474,2024-02-07,192.79,206.84,14.05,Teclado,Periféricos,Logitech,Marketplace,Sudeste,Eduardo Rocha,4,139,3.0
V098475,2025-01-27,798.68,996.49,197.81,Fonte de Alimentação,Componentes,Intel,Venda Direta,Sudeste,Daniela Souza,13,147,2.0
V098476,2023-06-14,1070.69,1234.87,164.18,Câmera,Áudio e Vídeo,JBL,Loja Física,Sudeste,Daniela Souza,8,53,1.6
V098477,2025-02-09,481.84,512.33,30.49,TV Box,Áudio e Vídeo,Sony,Venda Direta,Norte,Ana Costa,70,112,4.2
V098478,2023-07-15,94.89,98.73,3.84,Leitor de Cartão,Acessórios,Genérico,E-commerce,Nordeste,Bruno Lima,58,166,2.1
V098479,2023-10-29,689.94,772.56,82.62,TV Box,Áudio e Vídeo,JBL,E-commerce,Norte,Eduardo Rocha,3,171,3.3
V098480,2023-07-14,455.64,478.21,22.57,Câmera,Áudio e Vídeo,Philips,Venda Direta,Centro-Oeste,Carlos Silva,9,98,4.4
V098481,2024-10-26,54.75,72.49,17.74,Lâmpada Inteligente,Eletrônicos,Xiaomi,Marketplace,Norte,Bruno Lima,17,193,1.1
V098482,2024-10-16,141.93,177.6,35.67,Lâmpada Inteligente,Eletrônicos,LG,Loja Física,Centro-Oeste,Fernanda Alves,65,50,2.2
V098483,2025-03-20,801.16,1016.05,214.89,Monitor,Periféricos,Multilaser,E-commerce,Norte,Bruno Lima,37,123,1.0
V098484,2023-08-16,138.63,145.2,6.57,Pen Drive,Armazenamento,Seagate,Venda Direta,Norte,Carlos Silva,96,155,4.0
V098485,2024-04-11,237.08,306.15,69.07,Microfone,Áudio e Vídeo,JBL,Venda Direta,Nordeste,Carlos Silva,24,161,3.0
V098486,2023-09-16,501.11,514.01,12.9,Scanner,Periféricos,Dell,Venda Direta,Sudeste,Bruno Lima,83,94,2.9
V098487,2024-09-03,60.26,72.67,12.41,Adaptador Bluetooth,Acessórios,Belkin,Venda Direta,Norte,Bruno Lima,94,15,1.3
V098488,2023-06-26,113.62,138.29,24.67,Hub USB,Acessórios,Baseus,Marketplace,Norte,Carlos Silva,52,162,1.1
V098489,2025-03-28,796.34,1045.0,248.66,HD Externo,Armazenamento,Kingston,Loja Física,Norte,Bruno Lima,35,196,1.5
V098490,2024-12-10,1077.74,1160.68,82.94,Processador,Componentes,AMD,Marketplace,Sul,Eduardo Rocha,2,28,2.3
V098491,2024-06-07,76.08,88.98,12.9,Leitor de Cartão,Acessórios,Anker,Loja Física,Nordeste,Ana Costa,92,56,3.2
V098492,2023-08-24,271.7,319.67,47.97,Gabinete,Componentes,Intel,E-commerce,Nordeste,Ana Costa,38,115,1.5
V098493,2024-06-18,1186.49,1336.53,150.04,Impressora,Periféricos,Logitech,Venda Direta,Nordeste,Daniela Souza,96,185,1.9
V098494,2023-01-30,137.69,172.99,35.3,Hub USB,Acessórios,Genérico,Marketplace,Sudeste,Ana Costa,57,159,2.8
V098495,2024-02-22,197.73,204.02,6.29,Mouse,Periféricos,Logitech,Marketplace,Nordeste,Eduardo Rocha,7,46,2.8
V098496,2024-08-29,401.41,439.46,38.05,SSD,Armazenamento,SanDisk,Loja Física,Nordeste,Ana Costa,92,76,1.7
V098497,2023-01-07,324.72,335.56,10.84,Memória RAM,Componentes,AMD,Marketplace,Sul,Fernanda Alves,99,30,2.8
V098498,2024-05-27,1303.39,1596.04,292.65,HD Externo,Armazenamento,Western Digital,Venda Direta,Sul,Eduardo Rocha,7,112,4.6
V098499,2024-10-07,201.12,216.29,15.17,Câmera,Áudio e Vídeo,Philips,E-commerce,Norte,Fernanda Alves,71,78,2.5
V098500,2025-01-19,81.9,93.51,11.61,Roteador,Rede,D-Link,Venda Direta,Sul,Carlos Silva,51,141,3.2
V098501,2025-02-21,840.01,1080.77,240.76,Switch de Rede,Rede,TP-Link,E-commerce,Nordeste,Bruno Lima,1,12,2.8
V098502,2024-07-24,874.1,1119.17,245.07,No-Break,Componentes,Corsair,Marketplace,Sudeste,Bruno Lima,99,7,2.2
V098503,2025-04-24,1178.85,1669.74,490.89,Câmera,Áudio e Vídeo,Philips,Marketplace,Sul,Daniela Souza,91,7,3.6
V098504,2025-02-10,2144.49,2416.72,272.23,Placa de Vídeo,Componentes,AMD,Loja Física,Sul,Fernanda Alves,45,145,3.2
V098505,2023-07-15,86.66,115.13,28.47,Hub USB,Acessórios,Anker,Venda Direta,Norte,Fernanda Alves,38,91,4.1
V098506,2024-01-15,149.93,163.69,13.76,Adaptador Bluetooth,Acessórios,Anker,Venda Direta,Nordeste,Bruno Lima,80,12,1.4
V098507,2024-03-23,3657.9,4544.98,887.08,Projetor,Áudio e Vídeo,Sony,Marketplace,Sudeste,Daniela Souza,45,140,3.0
V098508,2024-04-10,409.39,428.13,18.74,Controle de Videogame,Acessórios,Anker,Venda Direta,Nordeste,Ana Costa,95,19,1.8
V098509,2023-07-17,497.6,616.64,119.04,Fone de Ouvido,Áudio e Vídeo,Philips,Venda Direta,Nordeste,Bruno Lima,48,20,4.3
V098510,2025-03-14,1242.85,1745.4,502.55,SSD,Armazenamento,Seagate,Loja Física,Sul,Ana Costa,64,148,4.5
V098511,2023-08-25,75.32,84.89,9.57,Teclado,Periféricos,Dell,Loja Física,Sul,Fernanda Alves,21,9,3.1
V098512,2023-08-27,79.2,86.99,7.79,Leitor de Cartão,Acessórios,Baseus,Marketplace,Norte,Eduardo Rocha,20,141,3.5
V098513,2023-04-16,990.91,1093.51,102.6,TV Box,Áudio e Vídeo,Sony,Venda Direta,Sul,Eduardo Rocha,80,47,4.5
